INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,17745,PO57072,6,2030300174,2,03030,0174,4501,PARK AVENUE,10457,1013141,250672,40.8546643199555,-73.8955636827374,Bronx,06/09/2010 11:52:48 AM,Bait applied,06/10/2010 10:52:47 AM,"(40.8546643199555, -73.8955636827374)"
BAIT,17746,PO76006,4,2023310007,2,02331,0007,562,MORRIS AVENUE,10451,1005703,237286,40.8179448456258,-73.9224936537764,Bronx,06/09/2010 11:01:20 AM,Bait applied,06/10/2010 10:51:43 AM,"(40.8179448456258, -73.9224936537764)"
BAIT,17747,PO37474,5,2032160021,2,03216,0021,1944,ANDREWS AVENUE SOUTH,10453,1008490,250758,40.8549066197023,-73.9130302748932,Bronx,06/09/2010 11:28:00 AM,Bait applied,06/10/2010 10:47:31 AM,"(40.8549066197023, -73.9130302748932)"
BAIT,17748,PO62560,3,2026900034,2,02690,0034,899,WESTCHESTER AVENUE,10459,1011646,238036,40.8199869513045,-73.9010194753498,Bronx,06/09/2010 09:58:15 AM,Bait applied,06/10/2010 10:47:04 AM,"(40.8199869513045, -73.9010194753498)"
BAIT,17752,PO99519,3,2027400039,2,02740,0039,1275,LAFAYETTE AVENUE,10474,1015161,236822,40.8166432646091,-73.8883255419968,Bronx,06/09/2010 10:43:12 AM,Bait applied,06/10/2010 10:36:03 AM,"(40.8166432646091, -73.8883255419968)"
BAIT,17754,PO77247,5,2033330062,2,03333,0062,3047,HULL AVENUE,10467,1017541,256857,40.8716247650249,-73.8796276861945,Bronx,06/09/2010 12:14:17 PM,Bait applied,06/10/2010 10:35:27 AM,"(40.8716247650249, -73.8796276861945)"
BAIT,17755,PO120389,3,2033350173,2,03335,0173,3197,BAINBRIDGE AVENUE,10467,1017467,258313,40.875627027208,-73.8798893956635,Bronx,06/09/2010 11:50:44 AM,Bait applied,06/10/2010 10:35:09 AM,"(40.875627027208, -73.8798893956635)"
BAIT,17756,PO120390,2,2033350184,2,03335,0184,261,EAST 206 STREET,10467,1017356,258113,40.875078507942,-73.880291776389,Bronx,06/09/2010 12:01:53 PM,Bait applied,06/10/2010 10:34:52 AM,"(40.875078507942, -73.880291776389)"
BAIT,17757,PO121050,3,1001190001,1,00119,0001,1,POLICE PLAZA,10038,984003,198807,40.7123621464375,-74.0008981023397,Manhattan,06/09/2010 10:40:02 AM,Bait applied,06/10/2010 10:34:27 AM,"(40.7123621464375, -74.0008981023397)"
BAIT,17758,PO125673,1,1019950010,1,01995,0010,55 ,TIEMANN PLACE,10027,995438,236382,40.8154884625927,-73.9595861752882,Manhattan,06/09/2010 09:30:24 AM,Bait applied,06/10/2010 10:34:08 AM,"(40.8154884625927, -73.9595861752882)"
BAIT,17759,PO125674,1,1018950016,1,01895,0016,2881,BROADWAY,10025,993735,232746,40.8055106725116,-73.9657440517727,Manhattan,06/09/2010 09:45:07 AM,Bait applied,06/10/2010 10:33:50 AM,"(40.8055106725116, -73.9657440517727)"
BAIT,17760,PO94040,4,1002880034,1,00288,0034,523,GRAND STREET,10002,989294,199526,40.7143175589716,-73.9817783071724,Manhattan,06/09/2010 11:30:58 AM,Bait applied,06/09/2010 02:34:27 PM,"(40.7143175589716, -73.9817783071724)"
BAIT,17763,PO94914,4,1003150070,1,00315,0070,465,GRAND STREET,10002,988692,199702,40.7148158109693,-73.9840265187778,Manhattan,06/09/2010 11:55:18 AM,Bait applied,06/09/2010 02:32:05 PM,"(40.7148158109693, -73.9840265187778)"
BAIT,17766,PO63897,4,1003410058,1,00341,0058,410,GRAND STREET,10002,987995,200096,40.7158932024707,-73.9864906165926,Manhattan,06/09/2010 12:15:53 PM,Bait applied,06/09/2010 02:49:54 PM,"(40.7158932024707, -73.9864906165926)"
BAIT,17767,PO85369,4,1003720044,1,00372,0044,310,EAST 2 STREET,10009,990107,201684,40.7206105218144,-73.9801259115454,Manhattan,06/09/2010 09:00:02 AM,Bait applied,06/09/2010 02:49:17 PM,"(40.7206105218144, -73.9801259115454)"
BAIT,17768,PO85370,4,1003720047,1,00372,0047,308,EAST 2 STREET,10009,990061,201696,40.720621504584,-73.9801475536783,Manhattan,06/09/2010 09:23:16 AM,Bait applied,06/09/2010 02:48:37 PM,"(40.720621504584, -73.9801475536783)"
BAIT,17769,PO85371,4,1003720048,1,00372,0048,306,EAST 2 STREET,10009,990060,201742,40.7206324879709,-73.9801728033867,Manhattan,06/09/2010 09:43:59 AM,Bait applied,06/09/2010 02:47:57 PM,"(40.7206324879709, -73.9801728033867)"
BAIT,17770,PO85478,3,1003840016,1,00384,0016,223,EAST 2 STREET,10009,989007,202111,40.7216209821201,-73.9825246789077,Manhattan,06/09/2010 10:40:28 AM,Bait applied,06/09/2010 02:47:21 PM,"(40.7216209821201, -73.9825246789077)"
BAIT,17772,PO85484,3,1003840023,1,00384,0023,237,EAST 2 STREET,10009,989167,202036,40.7214342703363,-73.9820809915934,Manhattan,06/09/2010 10:03:24 AM,Bait applied,06/09/2010 02:45:33 PM,"(40.7214342703363, -73.9820809915934)"
BAIT,17774,PO125675,1,1005790003,1,00579,0003,286,HUDSON STREET,10013,982140,203582,40.7254680900158,-74.007619987535,Manhattan,06/09/2010 01:10:37 PM,Bait applied,06/09/2010 02:27:41 PM,"(40.7254680900158, -74.007619987535)"
BAIT,17776,PO20450,3,1021770228,1,02177,0228,1326,RIVERSIDE DRIVE,10033,1000075,249155,40.8505336945013,-73.9427987327,Manhattan,06/09/2010 12:50:59 PM,Bait applied,06/10/2010 10:33:15 AM,"(40.8505336945013, -73.9427987327)"
BAIT,17777,PO85135,5,1020620036,1,02062,0036,400,WEST 148 STREET,10031,999864,240231,40.8260402864483,-73.9435821913501,Manhattan,06/09/2010 12:26:53 PM,Bait applied,06/10/2010 10:32:52 AM,"(40.8260402864483, -73.9435821913501)"
BAIT,17779,PO89653,5,1018460050,1,01846,0050,302,WEST 112 STREET,10026,995928,231450,40.8018822483945,-73.957888860519,Manhattan,06/09/2010 10:49:32 AM,Bait applied,06/10/2010 10:32:16 AM,"(40.8018822483945, -73.957888860519)"
BAIT,17780,PO89970,5,1019040061,1,01904,0061,1995,ADAM C POWELL BLVD,10026,997983,232714,40.8054340192364,-73.9504176384462,Manhattan,06/09/2010 11:01:49 AM,Bait applied,06/10/2010 10:31:56 AM,"(40.8054340192364, -73.9504176384462)"
BAIT,17782,PO87875,5,1019090026,1,01909,0026,111,WEST 124 STREET,10027,999040,233461,40.8075672439955,-73.9465131337642,Manhattan,06/09/2010 09:59:28 AM,Bait applied,06/10/2010 10:31:18 AM,"(40.8075672439955, -73.9465131337642)"
BAIT,17783,PO87874,5,1019090027,1,01909,0027,109,WEST 124 STREET,10027,999079,233481,40.8075352443274,-73.9464367696763,Manhattan,06/09/2010 10:05:01 AM,Bait applied,06/10/2010 10:23:40 AM,"(40.8075352443274, -73.9464367696763)"
BAIT,17784,PO87873,5,1019090028,1,01909,0028,107,WEST 124 STREET,10027,999085,233439,40.8075014475856,-73.9463560875586,Manhattan,06/09/2010 10:10:46 AM,Bait applied,06/10/2010 10:23:20 AM,"(40.8075014475856, -73.9463560875586)"
BAIT,17785,PO87872,5,1019090029,1,01909,0029,281,LENOX AVENUE,10027,999128,233413,40.8073381873489,-73.9462594821562,Manhattan,06/09/2010 10:17:32 AM,Bait applied,06/10/2010 10:23:00 AM,"(40.8073381873489, -73.9462594821562)"
BAIT,17786,PO87870,5,1019090030,1,01909,0030,285,LENOX AVENUE,10027,999144,233444,40.8074267822618,-73.946193699125,Manhattan,06/09/2010 10:24:00 AM,Bait applied,06/10/2010 10:22:31 AM,"(40.8074267822618, -73.946193699125)"
BAIT,17787,PO87869,5,1019090031,1,01909,0031,287,LENOX AVENUE,10027,999176,233449,40.8074716802865,-73.946160356605,Manhattan,06/09/2010 10:30:34 AM,Bait applied,06/10/2010 10:22:12 AM,"(40.8074716802865, -73.946160356605)"
BAIT,17788,PO66231,6,1020780011,1,02078,0011,543,WEST 146 STREET,10031,998442,240509,40.8264322675145,-73.9483441952897,Manhattan,06/09/2010 12:13:23 PM,Bait applied,06/10/2010 10:21:52 AM,"(40.8264322675145, -73.9483441952897)"
BAIT,17791,PO81615,5,1017250033,1,01725,0033,2060,5 AVENUE,10035,1000426,233650,40.8078086965778,-73.9412604907491,Manhattan,06/09/2010 11:19:17 AM,Bait applied,06/10/2010 10:20:51 AM,"(40.8078086965778, -73.9412604907491)"
BAIT,17792,PO82942,5,1017290037,1,01729,0037,2150,5 AVENUE,10037,1000977,234633,40.8105606121739,-73.9392495433233,Manhattan,06/09/2010 11:30:04 AM,Bait applied,06/10/2010 10:20:31 AM,"(40.8105606121739, -73.9392495433233)"
BAIT,17793,PO82898,5,1017300064,1,01730,0064,40,WEST 135 STREET,10037,1000828,235569,40.8135855033887,-73.9396441690361,Manhattan,06/09/2010 11:39:54 AM,Bait applied,06/10/2010 10:20:11 AM,"(40.8135855033887, -73.9396441690361)"
BAIT,17794,PO47624,5,1017450001,1,01745,0001,1,EAST 118 STREET,10035,999405,231427,40.8018765690474,-73.9452605669217,Manhattan,06/09/2010 09:32:57 AM,Bait applied,06/10/2010 10:19:36 AM,"(40.8018765690474, -73.9452605669217)"
BAIT,17798,PO94652,4,1017560048,1,01756,0048,,EAST 132 STREET,10037,1001653,234295,40.8097634906404,-73.9370879455205,Manhattan,06/09/2010 12:30:35 PM,Bait applied,06/10/2010 10:18:52 AM,"(40.8097634906404, -73.9370879455205)"
BAIT,17799,PO92375,4,1015950031,1,01595,0031,1330,5 AVENUE,10026,998394,230001,40.7979665984537,-73.9489682690776,Manhattan,06/09/2010 12:51:48 PM,Bait applied,06/10/2010 10:07:32 AM,"(40.7979665984537, -73.9489682690776)"
BAIT,17800,PO91799,4,1018230046,1,01823,0046,120,WEST 114 STREET,10026,997554,231144,40.8010479116578,-73.9520069613184,Manhattan,06/09/2010 12:25:09 PM,Bait applied,06/10/2010 10:07:12 AM,"(40.8010479116578, -73.9520069613184)"
BAIT,17803,PO67923,5,1020880106,1,02088,0106,618,WEST 142 STREET,10031,997210,239782,40.8247570077263,-73.9524392674144,Manhattan,06/09/2010 11:17:58 AM,Bait applied,06/10/2010 10:04:30 AM,"(40.8247570077263, -73.9524392674144)"
BAIT,17804,PO93020,5,1019220061,1,01922,0061,2162,FRED DOUGLASS BLVD,10026,996781,232476,40.8047936379537,-73.9547402078185,Manhattan,06/09/2010 12:04:47 PM,Bait applied,06/10/2010 10:03:48 AM,"(40.8047936379537, -73.9547402078185)"
BAIT,17805,PO70916,5,1020010060,1,02001,0060,575,RIVERSIDE DRIVE,10031,995946,238308,40.821086595098,-73.9576157278293,Manhattan,06/09/2010 11:36:42 AM,Bait applied,06/10/2010 10:02:19 AM,"(40.821086595098, -73.9576157278293)"
BAIT,17806,PO79157,5,1020100018,1,02010,0018,117,WEST 141 STREET,10030,1001060,237523,40.8182373952004,-73.9388667978774,Manhattan,06/09/2010 10:41:19 AM,Bait applied,06/10/2010 10:01:49 AM,"(40.8182373952004, -73.9388667978774)"
BAIT,17807,PO79163,5,1020100036,1,02010,0036,100,WEST 142 STREET,10037,1001369,237492,40.8187063352978,-73.9381040481588,Manhattan,06/09/2010 10:28:32 AM,Bait applied,06/10/2010 10:01:22 AM,"(40.8187063352978, -73.9381040481588)"
BAIT,17823,PO125696,1,4108190001,4,10819,0001,190-25,WOODHULL AVENUE,11423,1048394,198195,40.7104498516115,-73.7686272684651,Queens,06/08/2010 10:07:12 AM,Bait applied,06/10/2010 09:36:39 AM,"(40.7104498516115, -73.7686272684651)"
BAIT,17824,PO88950,5,2027980014,2,02798,0014,1752,MONROE AVENUE,10457,1010109,247493,40.8459483120593,-73.9065361273612,Bronx,06/09/2010 09:47:45 AM,Bait applied,06/10/2010 09:41:49 AM,"(40.8459483120593, -73.9065361273612)"
BAIT,17825,PO88404,5,2029360001,2,02936,0001,621,EAST 170 STREET,10456,1011922,243198,40.8341542997875,-73.9000010100469,Bronx,06/09/2010 02:42:13 PM,Bait applied,06/10/2010 09:41:10 AM,"(40.8341542997875, -73.9000010100469)"
BAIT,17826,PO62844,5,2028250010,2,02825,0010,1750,GRAND CONCOURSE,10457,1009070,247428,40.8457728878682,-73.9102916908367,Bronx,06/09/2010 09:56:54 AM,Bait applied,06/10/2010 09:40:38 AM,"(40.8457728878682, -73.9102916908367)"
BAIT,17827,PO64608,6,2051350077,2,05135,0077,2309,HUNTER AVENUE,10475,1032831,253265,40.8616949252049,-73.8243688591176,Bronx,06/09/2010 02:12:51 PM,Bait applied,06/10/2010 09:39:08 AM,"(40.8616949252049, -73.8243688591176)"
BAIT,17829,PO74334,5,2045700032,2,04570,0032,3039,WALLACE AVENUE,10467,1021776,256326,40.8701503454206,-73.8643179335416,Bronx,06/09/2010 01:54:56 PM,Bait applied,06/10/2010 09:37:22 AM,"(40.8701503454206, -73.8643179335416)"
BAIT,17831,PO90661,4,2033140057,2,03314,0057,2685,GRAND CONCOURSE,10468,1013623,255108,40.8668382050857,-73.8938018915027,Bronx,06/09/2010 10:30:04 AM,Bait applied,06/10/2010 09:36:06 AM,"(40.8668382050857, -73.8938018915027)"
BAIT,17833,PO76739,4,2037390033,2,03739,0033,1162,WHEELER AVENUE,10472,1017501,240764,40.8274602793377,-73.8798534867828,Bronx,06/09/2010 12:29:40 PM,Bait applied,06/10/2010 09:34:06 AM,"(40.8274602793377, -73.8798534867828)"
BAIT,17836,PO78271,4,2038730028,2,03873,0028,1356,NOBLE AVENUE,10472,1020057,243171,40.8340567864511,-73.8706044582224,Bronx,06/09/2010 12:06:25 PM,Bait applied,06/10/2010 09:31:54 AM,"(40.8340567864511, -73.8706044582224)"
BAIT,17837,PO86492,4,2038960046,2,03896,0046,1444,ROSEDALE AVENUE,10460,1020314,244013,40.8363667785682,-73.8696711618876,Bronx,06/09/2010 11:56:34 AM,Bait applied,06/10/2010 09:30:41 AM,"(40.8363667785682, -73.8696711618876)"
BAIT,17838,PO86490,4,2038960048,2,03896,0048,1450,ROSEDALE AVENUE,10460,1020307,244064,40.8365067868478,-73.8696961858032,Bronx,06/09/2010 12:00:13 PM,Bait applied,06/10/2010 09:30:10 AM,"(40.8365067868478, -73.8696961858032)"
BAIT,17840,PO88450,6,2030500016,2,03050,0016,2260,WASHINGTON AVENUE,10457,1013727,250747,40.8548682354123,-73.8934450592901,Bronx,06/09/2010 11:25:54 AM,Bait applied,06/10/2010 09:29:09 AM,"(40.8548682354123, -73.8934450592901)"
BAIT,17842,PO36920,5,3024120024,3,02412,0024,379,HOOPER STREET,11211,997505,197955,40.710013692435,-73.9521941143999,Brooklyn,06/09/2010 09:26:21 AM,Bait applied,06/10/2010 10:08:45 AM,"(40.710013692435, -73.9521941143999)"
BAIT,17844,PO125702,1,3032280033,3,03228,0033,1293,MYRTLE AVENUE,11221,1004551,193561,40.6979398709837,-73.9267912784395,Brooklyn,06/09/2010 02:52:30 PM,Bait applied,06/10/2010 08:35:27 AM,"(40.6979398709837, -73.9267912784395)"
BAIT,17846,PO28029,6,3015840009,3,01584,0009,366,STOCKTON STREET,11206,1001652,193313,40.6972653458643,-73.9372471965746,Brooklyn,06/09/2010 10:49:43 AM,Bait applied,06/10/2010 10:07:46 AM,"(40.6972653458643, -73.9372471965746)"
BAIT,17847,PO70282,6,3015850042,3,01585,0042,54,LEWIS AVENUE,11206,1001445,192864,40.6960333533779,-73.9379948831602,Brooklyn,06/09/2010 09:44:25 AM,Bait applied,06/25/2010 12:26:16 PM,"(40.6960333533779, -73.9379948831602)"
BAIT,17848,PO60901,6,3015850045,3,01585,0045,331,VERNON AVENUE,11206,1001399,192817,40.6958982407395,-73.9381567542119,Brooklyn,06/09/2010 10:02:31 AM,Bait applied,06/10/2010 10:07:26 AM,"(40.6958982407395, -73.9381567542119)"
BAIT,17849,PO44488,6,3015960050,3,01596,0050,467,PULASKI STREET,11221,1003200,192270,40.6943931798606,-73.9316634745769,Brooklyn,06/09/2010 11:48:43 AM,Bait applied,06/10/2010 10:07:01 AM,"(40.6943931798606, -73.9316634745769)"
BAIT,17850,PO70049,7,3015960060,3,01596,0060,449,PULASKI STREET,11221,1003035,192245,40.6943311149228,-73.9322624200629,Brooklyn,06/09/2010 11:12:08 AM,Bait applied,06/10/2010 10:06:26 AM,"(40.6943311149228, -73.9322624200629)"
BAIT,17855,PO40315,6,3016950007,3,01695,0007,82,MARION STREET,11233,1004300,186971,40.6798462206769,-73.9277124815484,Brooklyn,06/09/2010 02:08:03 PM,Bait applied,06/10/2010 10:04:32 AM,"(40.6798462206769, -73.9277124815484)"
BAIT,17856,PO47733,6,3017350013,3,01735,0013,86,WALWORTH STREET,11205,996834,192966,40.696314879708,-73.9546189143122,Brooklyn,06/09/2010 09:08:01 AM,Bait applied,06/10/2010 08:58:29 AM,"(40.696314879708, -73.9546189143122)"
BAIT,17860,PO61364,5,3014080001,3,01408,0001,1587,CARROLL STREET,11213,1002636,182021,40.6662631984698,-73.933725304796,Brooklyn,06/09/2010 12:47:31 PM,Bait applied,06/10/2010 08:55:58 AM,"(40.6662631984698, -73.933725304796)"
BAIT,17861,PO15902,4,3014030019,3,01403,0019,1742,UNION STREET,11213,1003588,182479,40.66752455004,-73.9302961522627,Brooklyn,06/09/2010 12:28:29 PM,Bait applied,06/11/2010 08:13:47 AM,"(40.66752455004, -73.9302961522627)"
BAIT,17862,PO27051,5,3014020039,3,01402,0039,1710,UNION STREET,11213,1003149,182600,40.6678513439605,-73.9318745080852,Brooklyn,06/09/2010 12:11:37 PM,Bait applied,06/11/2010 08:14:37 AM,"(40.6678513439605, -73.9318745080852)"
BAIT,17863,PO32631,5,3014150045,3,01415,0045,1730,CARROLL STREET,11213,1003888,181925,40.6659970113934,-73.9292125917542,Brooklyn,06/09/2010 01:07:47 PM,Bait applied,06/11/2010 08:14:11 AM,"(40.6659970113934, -73.9292125917542)"
BAIT,17865,PO38969,12,3064690001,3,06469,0001,2078,CROPSEY AVENUE,11214,983958,157501,40.5989865255479,-74.0010586297957,Brooklyn,06/09/2010 10:44:38 AM,Bait applied,06/10/2010 08:52:58 AM,"(40.5989865255479, -74.0010586297957)"
BAIT,17873,PO17647,5,1021720032,1,02172,0032,4648,BROADWAY,10040,1003676,253359,40.8620652258178,-73.9297703295595,Manhattan,06/10/2010 11:10:53 AM,Bait applied,06/14/2010 12:35:07 PM,"(40.8620652258178, -73.9297703295595)"
BAIT,17874,PO19841,6,1022250028,1,02225,0028,172,SHERMAN AVENUE,10034,1005673,254380,40.8648629406868,-73.9225474333102,Manhattan,06/10/2010 11:16:50 AM,Bait applied,06/14/2010 12:32:46 PM,"(40.8648629406868, -73.9225474333102)"
BAIT,17877,PO15818,5,1021430008,1,02143,0008,15,WADSWORTH AVENUE,10033,1001304,247190,40.8451380619378,-73.9383613713431,Manhattan,06/10/2010 10:36:30 AM,Bait applied,06/14/2010 12:31:07 PM,"(40.8451380619378, -73.9383613713431)"
BAIT,17879,PO46801,4,1021700559,1,02170,0559,26,BROADWAY TERRACE,10040,1003383,251782,40.8572135042391,-73.9312792835394,Manhattan,06/10/2010 11:04:39 AM,Bait applied,06/14/2010 12:28:25 PM,"(40.8572135042391, -73.9312792835394)"
BAIT,17880,PO72150,4,2026940053,2,02694,0053,890,EAST 169 STREET,10459,1013084,241111,40.8284282156312,-73.8958129598758,Bronx,06/10/2010 11:19:33 AM,Bait applied,06/14/2010 12:27:56 PM,"(40.8284282156312, -73.8958129598758)"
BAIT,17881,PO67307,4,2027040016,2,02704,0016,1006,INTERVALE AVENUE,10459,1012797,239205,40.8231918789661,-73.8968559943749,Bronx,06/10/2010 10:49:10 AM,Bait applied,06/14/2010 12:27:18 PM,"(40.8231918789661, -73.8968559943749)"
BAIT,17883,PO95115,4,2028190051,2,02819,0051,1515,SELWYN AVENUE,10457,1009067,245630,40.8408379151634,-73.910309187823,Bronx,06/10/2010 10:29:52 AM,Bait applied,06/14/2010 11:50:39 AM,"(40.8408379151634, -73.910309187823)"
BAIT,17884,PO95730,5,2031670068,2,03167,0068,2537,GRAND CONCOURSE,10468,1012893,253843,40.8633164546488,-73.8964900762648,Bronx,06/10/2010 10:10:11 AM,Bait applied,06/14/2010 12:26:42 PM,"(40.8633164546488, -73.8964900762648)"
BAIT,17886,PO88978,6,2027970008,2,02797,0008,1740,WEEKS AVENUE,10457,1009853,247454,40.8458420145739,-73.9074615531011,Bronx,06/10/2010 09:13:34 AM,Bait applied,06/14/2010 12:26:08 PM,"(40.8458420145739, -73.9074615531011)"
BAIT,17887,PO88964,6,2027970010,2,02797,0010,1748,WEEKS AVENUE,10457,1009856,247489,40.8459380705339,-73.9074505763764,Bronx,06/10/2010 09:16:37 AM,Bait applied,06/14/2010 12:25:31 PM,"(40.8459380705339, -73.9074505763764)"
BAIT,17888,PO88923,6,2028000001,2,02800,0001,203,EAST 175 STREET,10457,1009923,247796,40.8467805002131,-73.9072072386973,Bronx,06/10/2010 09:32:35 AM,Bait applied,06/14/2010 12:24:58 PM,"(40.8467805002131, -73.9072072386973)"
BAIT,17892,PO100151,4,2031970001,2,03197,0001,2280,GRAND AVENUE,10468,1010390,252373,40.859341626798,-73.9055014637869,Bronx,06/10/2010 12:04:46 PM,Bait applied,06/14/2010 12:22:25 PM,"(40.859341626798, -73.9055014637869)"
BAIT,17894,PO74687,7,2028010018,2,02801,0018,1855,MONROE AVENUE,10457,1010201,248230,40.8479708890015,-73.9062007536198,Bronx,06/10/2010 10:40:37 AM,Bait applied,06/14/2010 12:21:23 PM,"(40.8479708890015, -73.9062007536198)"
BAIT,17895,PO34305,10,2028800029,2,02880,0029,1600,SEDGWICK AVENUE,10453,1005404,248359,40.8479018368746,-73.9242876712486,Bronx,06/10/2010 11:33:13 AM,Bait applied,06/14/2010 12:20:56 PM,"(40.8479018368746, -73.9242876712486)"
BAIT,17897,PO117905,3,2025050084,2,02505,0084,1115,JEROME AVENUE,10452,1005198,243367,40.8346424916913,-73.9243026414673,Bronx,06/10/2010 10:54:21 AM,Bait applied,06/14/2010 11:51:15 AM,"(40.8346424916913, -73.9243026414673)"
BAIT,17898,PO75603,5,2031220008,2,03122,0008,2020,HONEYWELL AVENUE,10460,1016417,246582,40.8434271602063,-73.8837411051593,Bronx,06/10/2010 10:25:18 AM,Bait applied,06/14/2010 12:19:50 PM,"(40.8434271602063, -73.8837411051593)"
BAIT,17899,PO62539,5,2028210068,2,02821,0068,1511,SHERIDAN AVENUE,10457,1008783,245676,40.8409649652469,-73.911335419725,Bronx,06/10/2010 11:45:00 AM,Bait applied,06/14/2010 12:19:01 PM,"(40.8409649652469, -73.911335419725)"
BAIT,17900,PO89032,5,2028260006,2,02826,0006,1764,WALTON AVENUE,10453,1009053,248012,40.847375842957,-73.9103509746171,Bronx,06/10/2010 10:57:27 AM,Bait applied,06/14/2010 12:18:35 PM,"(40.847375842957, -73.9103509746171)"
BAIT,17901,PO89026,5,2028260032,2,02826,0032,1815,MORRIS AVENUE,10453,1009486,248042,40.8474569571617,-73.9087858090851,Bronx,06/10/2010 10:50:01 AM,Bait applied,06/14/2010 12:17:55 PM,"(40.8474569571617, -73.9087858090851)"
BAIT,17902,PO89002,5,2028280011,2,02828,0011,1926,WALTON AVENUE,10453,1009446,249185,40.8505942670408,-73.9089260915901,Bronx,06/10/2010 11:15:11 AM,Bait applied,06/14/2010 12:17:22 PM,"(40.8505942670408, -73.9089260915901)"
BAIT,17903,PO89375,5,2029000058,2,02900,0058,1872,WEBSTER AVENUE,10457,1011569,247936,40.8471598195902,-73.9012573534674,Bronx,06/10/2010 10:38:18 AM,Bait applied,06/14/2010 12:16:52 PM,"(40.8471598195902, -73.9012573534674)"
BAIT,17904,PO20283,8,2028190051,2,02819,0051,1515,SELWYN AVENUE,10457,1008991,245666,40.8408379151634,-73.910309187823,Bronx,06/10/2010 11:34:51 AM,Bait applied,06/14/2010 12:16:25 PM,"(40.8408379151634, -73.910309187823)"
BAIT,17905,PO20301,8,2028200035,2,02820,0035,184,MT EDEN PARKWAY,10457,1009099,246268,40.8427728433032,-73.910190924834,Bronx,06/10/2010 11:25:49 AM,Bait applied,06/14/2010 12:15:55 PM,"(40.8427728433032, -73.910190924834)"
BAIT,17906,PO29504,7,2031430122,2,03143,0122,2097,WEBSTER AVENUE,10457,1012383,249926,40.8524625180112,-73.8980179208113,Bronx,06/10/2010 10:30:38 AM,Bait applied,06/14/2010 12:15:03 PM,"(40.8524625180112, -73.8980179208113)"
BAIT,17907,PO33956,7,2031730041,2,03173,0041,2435,CRESTON AVENUE,10468,1012096,253057,40.8612195380664,-73.8993335717733,Bronx,06/10/2010 10:17:02 AM,Bait applied,06/14/2010 12:14:30 PM,"(40.8612195380664, -73.8993335717733)"
BAIT,17908,PO61572,7,2043190015,2,04319,0015,2186,CRUGER AVENUE,10462,1021143,251170,40.8560013683523,-73.866635039132,Bronx,06/10/2010 09:19:29 AM,Bait applied,06/14/2010 12:14:03 PM,"(40.8560013683523, -73.866635039132)"
BAIT,17911,PO77555,4,3009540060,3,00954,0060,823,UNION STREET,11215,990695,185191,40.6749871347228,-73.976771122907,Brooklyn,06/10/2010 11:22:50 AM,Bait applied,06/10/2010 02:02:13 PM,"(40.6749871347228, -73.976771122907)"
BAIT,17912,PO74744,4,3009420033,3,00942,0033,134,PARK PLACE,11217,991424,186312,40.6780572151124,-73.9741358257127,Brooklyn,06/10/2010 11:00:17 AM,Bait applied,06/10/2010 02:01:46 PM,"(40.6780572151124, -73.9741358257127)"
BAIT,17913,PO100090,3,1016300056,1,01630,0056,1626,LEXINGTON AVENUE,10029,998601,227151,40.7901686208681,-73.9481524104129,Manhattan,06/10/2010 11:57:32 AM,Bait applied,06/14/2010 12:10:45 PM,"(40.7901686208681, -73.9481524104129)"
BAIT,17914,PO100067,3,1016310056,1,01631,0056,1642,LEXINGTON AVENUE,10029,998761,227430,40.7909166314127,-73.9475712143569,Manhattan,06/10/2010 12:08:21 PM,Bait applied,06/14/2010 12:08:06 PM,"(40.7909166314127, -73.9475712143569)"
BAIT,17915,PO100068,3,1016310156,1,01631,0156,1636,LEXINGTON AVENUE,10029,998736,227386,40.7907912939807,-73.9476630952273,Manhattan,06/10/2010 12:10:33 PM,Bait applied,06/14/2010 12:06:59 PM,"(40.7907912939807, -73.9476630952273)"
BAIT,17917,PO101813,3,1016340024,1,01634,0024,1691,LEXINGTON AVENUE,10029,999217,227920,40.792284630252,-73.9459339618642,Manhattan,06/10/2010 11:45:37 AM,Bait applied,06/14/2010 11:57:37 AM,"(40.792284630252, -73.9459339618642)"
BAIT,17918,PO101842,3,1016340028,1,01634,0028,159,EAST 106 STREET,10029,999345,227865,40.7921930830315,-73.9454121951494,Manhattan,06/10/2010 11:16:11 AM,Bait applied,06/14/2010 11:57:08 AM,"(40.7921930830315, -73.9454121951494)"
BAIT,17919,PO101825,3,1016340044,1,01634,0044,164,EAST 107 STREET,10029,999430,227964,40.7924032920529,-73.9451416475055,Manhattan,06/10/2010 11:38:01 AM,Bait applied,06/14/2010 11:56:39 AM,"(40.7924032920529, -73.9451416475055)"
BAIT,17920,PO101838,3,1016340132,1,01634,0132,169,EAST 106 STREET,10029,999482,227824,40.7920034214521,-73.9449611231533,Manhattan,06/10/2010 11:01:46 AM,Bait applied,06/14/2010 11:56:02 AM,"(40.7920034214521, -73.9449611231533)"
