INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,713,PO15982,3,3031870055,3,03187,0055,131,STARR STREET,11237,1005046,195490,40.7032271802522,-73.9249965840748,Brooklyn,12/30/2009 09:46:09 AM,Bait applied,01/06/2010 08:05:04 AM,"(40.7032271802522, -73.9249965840748)"
BAIT,715,PO15035,3,3032190048,3,03219,0048,761,HART STREET,11237,1005308,194535,40.7006053104231,-73.9240546344369,Brooklyn,12/30/2009 11:21:50 AM,Bait applied,01/06/2010 08:05:23 AM,"(40.7006053104231, -73.9240546344369)"
BAIT,716,PO11318,3,3032200015,3,03220,0015,286,SUYDAM STREET,11237,1005544,195277,40.7026413610814,-73.92320115823,Brooklyn,12/30/2009 11:58:15 AM,Bait applied,01/06/2010 08:05:32 AM,"(40.7026413610814, -73.92320115823)"
BAIT,720,PO14924,3,3032470014,3,03247,0014,1488,DEKALB AVENUE,11237,1005926,194919,40.7016578079057,-73.92182459181,Brooklyn,12/30/2009 01:37:53 PM,Bait applied,01/06/2010 08:06:15 AM,"(40.7016578079057, -73.92182459181)"
BAIT,724,PO17301,3,3032580025,3,03258,0025,250,STOCKHOLM STREET,11237,1006207,194860,40.7014951740084,-73.9208113463677,Brooklyn,01/05/2010 02:19:37 PM,Bait applied,01/06/2010 08:06:41 AM,"(40.7014951740084, -73.9208113463677)"
BAIT,726,PO14003,3,3032590036,3,03259,0036,128,WYCKOFF AVENUE,11237,1007016,195579,40.7034666151552,-73.9178912319097,Brooklyn,01/05/2010 02:30:37 PM,Bait applied,01/06/2010 08:06:57 AM,"(40.7034666151552, -73.9178912319097)"
BAIT,729,PO13634,3,3033000034,3,03300,0034,238,IRVING AVENUE,11237,1007323,194454,40.7003779600224,-73.9167878484202,Brooklyn,01/05/2010 10:53:04 AM,Bait applied,01/06/2010 08:07:21 AM,"(40.7003779600224, -73.9167878484202)"
BAIT,730,PO17174,3,3033010018,3,03301,0018,1438,GREENE AVENUE,11237,1007432,194762,40.7012230627051,-73.9163936829153,Brooklyn,01/05/2010 02:04:11 PM,Bait applied,01/06/2010 08:07:29 AM,"(40.7012230627051, -73.9163936829153)"
BAIT,731,PO21123,3,3033070053,3,03307,0053,189,MENAHAN STREET,11237,1006948,193249,40.697071487319,-73.9181443359552,Brooklyn,01/05/2010 10:16:50 AM,Bait applied,01/06/2010 08:07:37 AM,"(40.697071487319, -73.9181443359552)"
BAIT,732,PO16972,3,3033090037,3,03309,0037,1481,MYRTLE AVENUE,11237,1007367,193950,40.6989944835312,-73.9166308936312,Brooklyn,01/05/2010 02:47:12 PM,Bait applied,01/06/2010 08:07:46 AM,"(40.6989944835312, -73.9166308936312)"
BAIT,733,PO15376,3,3033260019,3,03326,0019,294,GROVE STREET,11237,1007639,193733,40.698398154694,-73.9156507075045,Brooklyn,01/05/2010 11:21:34 AM,Bait applied,01/06/2010 08:07:55 AM,"(40.698398154694, -73.9156507075045)"
BAIT,735,PO10262,2,3033490014,3,03349,0014,64,PALMETTO STREET,11221,1006585,191015,40.6909406008583,-73.9194608272965,Brooklyn,01/05/2010 09:21:31 AM,Bait applied,01/06/2010 08:01:46 AM,"(40.6909406008583, -73.9194608272965)"
BAIT,736,PO19025,3,3033960049,3,03396,0049,151,WEIRFIELD STREET,11221,1008556,190619,40.6898484791008,-73.9123549084776,Brooklyn,01/05/2010 09:54:43 AM,Bait applied,01/06/2010 08:08:06 AM,"(40.6898484791008, -73.9123549084776)"
BAIT,737,PO21151,3,3034060042,3,03406,0042,1327,HALSEY STREET,11237,1010093,192245,40.6943071166417,-73.9068064010071,Brooklyn,01/05/2010 11:42:33 AM,Bait applied,01/06/2010 08:08:14 AM,"(40.6943071166417, -73.9068064010071)"
BAIT,739,PO15241,5,1004590040,1,00459,0040,19,EAST 3 STREET,10003,986804,203770,40.7259778701156,-73.9907855310067,Manhattan,01/05/2010 12:00:11 PM,Bait applied,01/06/2010 09:56:32 AM,"(40.7259778701156, -73.9907855310067)"
BAIT,740,PO13111,4,1003920010,1,00392,0010,350,EAST 10 STREET,10009,989987,203999,40.726604927718,-73.9793015244998,Manhattan,01/05/2010 10:50:31 AM,Bait applied,01/06/2010 12:57:30 PM,"(40.726604927718, -73.9793015244998)"
BAIT,741,PO10759,4,1004290001,1,00429,0001,12,1 AVENUE,10009,987488,202831,40.7234003190272,-73.9883182080389,Manhattan,01/05/2010 10:20:31 AM,Bait applied,01/06/2010 01:08:09 PM,"(40.7234003190272, -73.9883182080389)"
BAIT,742,PO31259,4,3046880001,3,04688,0001,9111,CHURCH AVENUE,11236,1006770,177383,40.6535233653083,-73.9188392691434,Brooklyn,01/05/2010 10:19:14 AM,Bait applied,01/06/2010 08:43:03 AM,"(40.6535233653083, -73.9188392691434)"
BAIT,746,PO11303,4,3049470027,3,04947,0027,350,EAST 31 STREET,11226,998771,173229,40.6421382659684,-73.947676119576,Brooklyn,01/05/2010 11:40:05 AM,Bait applied,01/06/2010 08:37:48 AM,"(40.6421382659684, -73.947676119576)"
BAIT,751,PO12258,4,3036260047,3,03626,0047,514,THATFORD AVENUE,11212,1010164,178756,40.6572826660671,-73.9066022292663,Brooklyn,01/05/2010 01:45:37 PM,Bait applied,01/06/2010 08:42:23 AM,"(40.6572826660671, -73.9066022292663)"
BAIT,753,PO15787,4,2027970007,2,02797,0007,1738,WEEKS AVENUE,10457,1009910,247244,40.8452712595464,-73.9072590108776,Bronx,01/06/2010 09:16:41 AM,Bait applied,01/07/2010 08:59:36 AM,"(40.8452712595464, -73.9072590108776)"
BAIT,754,PO15789,4,2027970010,2,02797,0010,1748,WEEKS AVENUE,10457,1009881,247330,40.8455073877292,-73.9073635026088,Bronx,01/06/2010 09:31:07 AM,Bait applied,01/07/2010 08:59:55 AM,"(40.8455073877292, -73.9073635026088)"
BAIT,755,PO33194,5,2028280024,2,02828,0024,66,EAST TREMONT AVENUE,10453,1009728,249215,40.8506815823441,-73.9079093600116,Bronx,01/06/2010 09:45:50 AM,Bait applied,01/07/2010 09:00:20 AM,"(40.8506815823441, -73.9079093600116)"
BAIT,756,PO27799,3,1004110054,1,00411,0054,117,STANTON STREET,10002,987832,201961,40.7210122467261,-73.9870776159743,Manhattan,01/06/2010 09:35:20 AM,Bait applied,01/07/2010 03:07:53 PM,"(40.7210122467261, -73.9870776159743)"
BAIT,758,PO11439,3,1005880045,1,00588,0045,110,BEDFORD STREET,10014,982672,206280,40.7328674346178,-74.0056937883465,Manhattan,01/06/2010 10:30:06 AM,Bait applied,01/07/2010 02:50:11 PM,"(40.7328674346178, -74.0056937883465)"
BAIT,761,PO11291,6,1011690057,1,01169,0057,2199,BROADWAY,10024,989641,224567,40.7830590725833,-73.9805333640688,Manhattan,01/06/2010 10:59:52 AM,Bait applied,01/07/2010 02:54:44 PM,"(40.7830590725833, -73.9805333640688)"
BAIT,762,PO10218,6,1020700029,1,02070,0029,1580,AMSTERDAM AVENUE,10031,997903,238415,40.8210591310461,-73.9506715337886,Manhattan,01/06/2010 11:25:51 AM,Bait applied,01/11/2010 11:58:09 AM,"(40.8210591310461, -73.9506715337886)"
BAIT,764,PO30867,4,1016140015,1,01614,0015,1620,MADISON AVENUE,10029,998528,228956,40.7950958090084,-73.9484335195115,Manhattan,01/06/2010 12:20:43 PM,Bait applied,01/07/2010 02:24:01 PM,"(40.7950958090084, -73.9484335195115)"
BAIT,765,PO30868,4,1016140016,1,01614,0016,1622,MADISON AVENUE,10029,998546,228988,40.7951836112208,-73.9483684425363,Manhattan,01/06/2010 12:50:48 PM,Bait applied,01/07/2010 02:25:04 PM,"(40.7951836112208, -73.9483684425363)"
BAIT,770,PO14239,3,1020760118,1,02076,0118,535,WEST 144 STREET,10031,998279,239924,40.8252061708264,-73.9493145718267,Manhattan,01/06/2010 12:02:14 AM,Bait applied,01/07/2010 02:39:00 PM,"(40.8252061708264, -73.9493145718267)"
BAIT,771,PO23756,3,1020780011,1,02078,0011,545,WEST 146 STREET,10031,998535,240379,40.8264487535996,-73.9483839288581,Manhattan,01/06/2010 11:11:19 PM,Bait applied,01/07/2010 02:40:20 PM,"(40.8264487535996, -73.9483839288581)"
BAIT,772,PO16808,3,1021090007,1,02109,0007,2013,AMSTERDAM AVENUE,10032,1000641,243341,40.8345749353165,-73.940767072274,Manhattan,01/06/2010 10:17:56 AM,Bait applied,01/07/2010 02:44:30 PM,"(40.8345749353165, -73.940767072274)"
BAIT,773,PO16604,3,3070210060,3,07021,0060,2869,WEST 17 STREET,11224,988439,149664,40.5774680964464,-73.9849202879936,Brooklyn,01/06/2010 10:43:41 AM,Bait applied,01/07/2010 08:31:29 AM,"(40.5774680964464, -73.9849202879936)"
BAIT,774,PO38068,3,3072620008,3,07262,0008,281,NEPTUNE AVENUE,11235,994356,151021,40.581194512504,-73.9636233837544,Brooklyn,01/06/2010 10:13:16 AM,Bait applied,01/07/2010 08:32:59 AM,"(40.581194512504, -73.9636233837544)"
BAIT,781,PO31825,4,3016070072,3,01607,0072,973,LAFAYETTE AVENUE,11221,1002844,191399,40.6920032421475,-73.9329496673593,Brooklyn,01/06/2010 02:37:06 PM,Bait applied,01/07/2010 07:18:30 AM,"(40.6920032421475, -73.9329496673593)"
BAIT,782,PO23437,3,3017390005,3,01739,0005,527,MARCY AVENUE,11206,998237,193285,40.6971945485223,-73.9495633686624,Brooklyn,01/06/2010 09:24:09 AM,Bait applied,01/07/2010 07:18:49 AM,"(40.6971945485223, -73.9495633686624)"
BAIT,783,PO23441,3,3017430010,3,01743,0010,98,MARTIN L KING PLACE,11206,998450,193188,40.696927967645,-73.9487953946865,Brooklyn,01/06/2010 10:55:13 AM,Bait applied,01/07/2010 07:19:08 AM,"(40.696927967645, -73.9487953946865)"
BAIT,784,PO32009,3,3017430013,3,01743,0013,106,MARTIN L KING PLACE,11206,998511,193197,40.696952572402,-73.9485753817397,Brooklyn,01/06/2010 10:16:13 AM,Bait applied,01/07/2010 07:21:01 AM,"(40.696952572402, -73.9485753817397)"
BAIT,785,PO32008,3,3017430016,3,01743,0016,108,MARTIN L KING PLACE,11206,998499,193149,40.6968208432598,-73.9486187607825,Brooklyn,01/06/2010 09:52:41 AM,Bait applied,01/07/2010 07:21:32 AM,"(40.6968208432598, -73.9486187607825)"
BAIT,786,PO23442,3,3017430111,3,01743,0111,100,MARTIN L KING PLACE,11206,998465,193190,40.6969334330853,-73.948741293607,Brooklyn,01/06/2010 10:32:14 AM,Bait applied,01/07/2010 07:19:29 AM,"(40.6969334330853, -73.948741293607)"
BAIT,787,PO25838,3,3017770052,3,01777,0052,879,DEKALB AVENUE,11221,1000525,191592,40.6925375507411,-73.9413115583738,Brooklyn,01/06/2010 03:04:41 PM,Bait applied,01/07/2010 07:17:42 AM,"(40.6925375507411, -73.9413115583738)"
BAIT,788,PO18039,3,3017830058,3,01783,0058,573,LAFAYETTE AVENUE,11205,997651,190650,40.6899630099721,-73.9516820029178,Brooklyn,01/06/2010 11:20:07 AM,Bait applied,01/07/2010 07:20:00 AM,"(40.6899630099721, -73.9516820029178)"
BAIT,789,PO38126,3,3017860060,3,01786,0060,727,LAFAYETTE AVENUE,11221,999774,190932,40.6907335640141,-73.9440256444277,Brooklyn,01/06/2010 03:12:47 PM,Bait applied,01/07/2010 07:17:55 AM,"(40.6907335640141, -73.9440256444277)"
BAIT,790,PO18032,3,3017880052,3,01788,0052,578,LAFAYETTE AVENUE,11205,997603,190548,40.6896831167572,-73.9518552969452,Brooklyn,01/06/2010 11:36:29 AM,Bait applied,01/07/2010 07:22:21 AM,"(40.6896831167572, -73.9518552969452)"
BAIT,791,PO18033,3,3017880053,3,01788,0053,580,LAFAYETTE AVENUE,11205,997625,190511,40.6895815273334,-73.9517760369582,Brooklyn,01/06/2010 11:53:19 AM,Bait applied,01/07/2010 07:21:15 AM,"(40.6895815273334, -73.9517760369582)"
BAIT,792,PO18034,3,3017880056,3,01788,0056,586,LAFAYETTE AVENUE,11205,997668,190558,40.6897104660856,-73.9516208827756,Brooklyn,01/06/2010 12:06:26 PM,Bait applied,01/07/2010 07:20:16 AM,"(40.6897104660856, -73.9516208827756)"
BAIT,793,PO18026,3,3017920020,3,01792,0020,788,LAFAYETTE AVENUE,11221,1000518,190951,40.6907843783177,-73.9413426437814,Brooklyn,01/06/2010 02:15:19 PM,Bait applied,01/07/2010 07:18:10 AM,"(40.6907843783177, -73.9413426437814)"
BAIT,794,PO18027,3,3017920021,3,01792,0021,788A,LAFAYETTE AVENUE,11221,1000530,190997,40.6909106152949,-73.9412992591236,Brooklyn,01/06/2010 01:43:44 PM,Bait applied,01/07/2010 07:18:19 AM,"(40.6909106152949, -73.9412992591236)"
BAIT,795,PO13492,3,3000860011,3,00086,0011,175,ADAMS STREET,11201,987414,193977,40.6990982206751,-73.9885893401428,Brooklyn,01/06/2010 11:03:59 AM,Bait applied,01/07/2010 03:44:22 PM,"(40.6990982206751, -73.9885893401428)"
BAIT,797,PO29961,3,3001450022,3,00145,0022,100,WILLOUGHBY STREET,11201,988518,191349,40.6918907136527,-73.9846158994573,Brooklyn,01/06/2010 09:41:48 AM,Bait applied,01/07/2010 03:42:02 PM,"(40.6918907136527, -73.9846158994573)"
BAIT,798,PO19556,3,3001510022,3,00151,0022,44,WILLOUGHBY STREET,11201,987837,191416,40.6920749147737,-73.9870716760235,Brooklyn,01/06/2010 10:43:22 AM,Bait applied,01/07/2010 03:42:12 PM,"(40.6920749147737, -73.9870716760235)"
BAIT,799,PO19557,3,3001510024,3,00151,0024,48,WILLOUGHBY STREET,11201,987874,191468,40.6922176273263,-73.9869382188351,Brooklyn,01/06/2010 10:29:53 AM,Bait applied,01/07/2010 03:42:22 PM,"(40.6922176273263, -73.9869382188351)"
BAIT,800,PO19559,3,3001510027,3,00151,0027,54,WILLOUGHBY STREET,11201,987934,191410,40.6920584063764,-73.9867218783578,Brooklyn,01/06/2010 10:22:26 AM,Bait applied,01/07/2010 03:42:30 PM,"(40.6920584063764, -73.9867218783578)"
BAIT,801,PO19560,3,3001510028,3,00151,0028,56,WILLOUGHBY STREET,11201,987954,191464,40.6922066151751,-73.9866497247909,Brooklyn,01/06/2010 10:13:02 AM,Bait applied,01/07/2010 03:42:40 PM,"(40.6922066151751, -73.9866497247909)"
BAIT,802,PO29966,3,3001520028,3,00152,0028,68,WILLOUGHBY STREET,11201,988146,191366,40.6919375461081,-73.9859573905783,Brooklyn,01/06/2010 10:05:52 AM,Bait applied,01/07/2010 03:42:53 PM,"(40.6919375461081, -73.9859573905783)"
BAIT,803,PO29965,3,3001520029,3,00152,0029,72,WILLOUGHBY STREET,11201,988171,191389,40.6920006645973,-73.9858672224995,Brooklyn,01/06/2010 10:04:19 AM,Bait applied,01/07/2010 03:43:00 PM,"(40.6920006645973, -73.9858672224995)"
BAIT,804,PO21988,3,3001720037,3,00172,0037,50,NEVINS STREET,11217,989264,189641,40.6871960489515,-73.9819207217108,Brooklyn,01/06/2010 11:37:01 AM,Bait applied,01/07/2010 03:44:50 PM,"(40.6871960489515, -73.9819207217108)"
BAIT,805,PO15937,3,3001980036,3,00198,0036,52,4 AVENUE,11217,990002,188126,40.6830435012277,-73.979267071406,Brooklyn,01/06/2010 01:22:58 PM,Bait applied,01/07/2010 03:43:12 PM,"(40.6830435012277, -73.979267071406)"
BAIT,807,PO15213,3,3009377501,3,00937,7501,99,4 AVENUE,11217,989725,187354,40.6809247179935,-73.9802664792781,Brooklyn,01/06/2010 02:43:40 PM,Bait applied,01/07/2010 03:43:20 PM,"(40.6809247179935, -73.9802664792781)"
BAIT,808,PO15240,3,3009377503,3,00937,7503,105,4 AVENUE,11217,989683,187321,40.6808341665946,-73.9804179407521,Brooklyn,01/06/2010 02:30:33 PM,Bait applied,01/07/2010 03:45:39 PM,"(40.6808341665946, -73.9804179407521)"
BAIT,809,PO16731,3,3009430004,3,00943,0004,143,4 AVENUE,11217,989449,186825,40.6794729031543,-73.9812620307511,Brooklyn,01/06/2010 02:13:15 PM,Bait applied,01/07/2010 03:45:49 PM,"(40.6794729031543, -73.9812620307511)"
BAIT,811,PO20244,3,2024200120,2,02420,0120,280,EAST 161 STREET,10451,1006949,239790,40.8253715805702,-73.9178455921989,Bronx,01/05/2010 01:40:52 PM,Bait applied,01/07/2010 09:00:38 AM,"(40.8253715805702, -73.9178455921989)"
BAIT,812,PO20223,3,2024580025,2,02458,0025,740,GRAND CONCOURSE,10451,1005180,238955,40.8229224445833,-73.9246412728805,Bronx,01/05/2010 01:20:33 PM,Bait applied,01/07/2010 08:59:06 AM,"(40.8229224445833, -73.9246412728805)"
BAIT,813,PO19880,3,2024610058,2,02461,0058,960,GRAND CONCOURSE,10456,1006191,241376,40.8293181703267,-73.9213349377953,Bronx,01/05/2010 12:29:35 PM,Bait applied,01/07/2010 09:01:55 AM,"(40.8293181703267, -73.9213349377953)"
BAIT,814,PO19873,3,2024610074,2,02461,0074,955,SHERIDAN AVENUE,10456,1006304,241208,40.8284197545364,-73.9200351709317,Bronx,01/05/2010 12:51:07 PM,Bait applied,01/07/2010 09:02:55 AM,"(40.8284197545364, -73.9200351709317)"
BAIT,815,PO17721,3,2028880025,2,02888,0025,1642,ANTHONY AVENUE,10457,1010649,246270,40.8428097340744,-73.904852707366,Bronx,01/05/2010 11:33:44 AM,Bait applied,01/07/2010 09:03:19 AM,"(40.8428097340744, -73.904852707366)"
BAIT,817,PO17706,3,2028890015,2,02889,0015,1702,CLAY AVENUE,10457,1010639,246922,40.8440256625145,-73.904879882312,Bronx,01/05/2010 10:10:23 AM,Bait applied,01/07/2010 09:03:41 AM,"(40.8440256625145, -73.904879882312)"
BAIT,818,PO17707,3,2028890018,2,02889,0018,1705,ANTHONY AVENUE,10457,1010692,246908,40.8441980706389,-73.9042652096002,Bronx,01/05/2010 11:11:35 AM,Bait applied,01/07/2010 09:03:53 AM,"(40.8441980706389, -73.9042652096002)"
BAIT,819,PO17699,3,2028890043,2,02889,0043,1704,ANTHONY AVENUE,10457,1010828,246869,40.8441568970604,-73.9042616545854,Bronx,01/05/2010 10:56:19 AM,Bait applied,01/07/2010 09:04:07 AM,"(40.8441568970604, -73.9042616545854)"
BAIT,820,PO17694,3,2028890061,2,02889,0061,1674,CARTER AVENUE,10457,1010930,246736,40.8434348803861,-73.9040711394956,Bronx,01/05/2010 10:36:34 AM,Bait applied,01/07/2010 09:04:21 AM,"(40.8434348803861, -73.9040711394956)"
BAIT,822,PO31985,3,3023800010,3,02380,0010,128,NORTH 1 STREET,11211,994822,199905,40.715369575543,-73.9618690777246,Brooklyn,01/07/2010 01:50:36 PM,Bait applied,01/07/2010 03:43:52 PM,"(40.715369575543, -73.9618690777246)"
BAIT,824,PO20882,3,3023930042,3,02393,0042,163,SOUTH 1 STREET,11211,995046,199292,40.7136806203635,-73.9610567513808,Brooklyn,01/07/2010 01:05:17 PM,Bait applied,01/07/2010 03:45:04 PM,"(40.7136806203635, -73.9610567513808)"
BAIT,826,PO15290,3,3024080038,3,02408,0038,233,SOUTH SECOND STREET,11211,995789,198653,40.7119257799643,-73.9583777030858,Brooklyn,01/07/2010 11:15:43 AM,Bait applied,01/07/2010 03:45:19 PM,"(40.7119257799643, -73.9583777030858)"
BAIT,827,PO14373,3,3024090029,3,02409,0029,265,SOUTH 2 STREET,11211,996154,198477,40.7114483751025,-73.9570664720673,Brooklyn,01/07/2010 10:40:49 AM,Bait applied,01/07/2010 03:39:55 PM,"(40.7114483751025, -73.9570664720673)"
BAIT,828,PO11443,3,3024170010,3,02417,0010,112,SOUTH 2 STREET,11211,994469,199279,40.7136456237333,-73.9631381208479,Brooklyn,01/07/2010 11:49:54 AM,Bait applied,01/07/2010 03:45:30 PM,"(40.7136456237333, -73.9631381208479)"
BAIT,829,PO12197,3,3024170011,3,02417,0011,114,SOUTH 2 STREET,11211,994485,199272,40.71362639191,-73.9630804164498,Brooklyn,01/07/2010 11:31:56 AM,Bait applied,01/07/2010 03:40:34 PM,"(40.71362639191, -73.9630804164498)"
BAIT,830,PO17263,3,3024200015,3,02420,0015,242,SOUTH 2 STREET,11211,995826,198628,40.7118571125877,-73.9582442834877,Brooklyn,01/07/2010 11:00:28 AM,Bait applied,01/07/2010 03:41:32 PM,"(40.7118571125877, -73.9582442834877)"
BAIT,831,PO19581,3,3024510001,3,02451,0001,370,SOUTH 4 STREET,11211,997238,197255,40.7080927594906,-73.9531585777741,Brooklyn,01/07/2010 10:31:00 AM,Bait applied,01/07/2010 03:41:18 PM,"(40.7080927594906, -73.9531585777741)"
BAIT,832,PO19584,3,3024510007,3,02451,0007,382,SOUTH 4 STREET,11211,997359,197196,40.7079306404713,-73.9527222382034,Brooklyn,01/07/2010 10:12:01 AM,Bait applied,01/07/2010 03:46:31 PM,"(40.7079306404713, -73.9527222382034)"
BAIT,833,PO19579,3,3024510033,3,02451,0033,379,SOUTH 5 STREET,11211,997196,197141,40.7077799188592,-73.9533102935282,Brooklyn,01/07/2010 09:41:02 AM,Bait applied,01/07/2010 03:46:45 PM,"(40.7077799188592, -73.9533102935282)"
BAIT,834,PO19586,3,3024630012,3,02463,0012,366,SOUTH 5 STREET,11211,996838,197150,40.7078051381627,-73.954601598645,Brooklyn,01/07/2010 09:00:53 AM,Bait applied,01/07/2010 03:46:57 PM,"(40.7078051381627, -73.954601598645)"
BAIT,835,PO19585,3,3024630015,3,02463,0015,374,SOUTH 5 STREET,11211,996896,197129,40.7077474155912,-73.9543924294217,Brooklyn,01/07/2010 09:26:11 AM,Bait applied,01/07/2010 03:47:08 PM,"(40.7077474155912, -73.9543924294217)"
BAIT,837,PO11965,4,1004420011,1,00442,0011,31,EAST 1 STREET,10003,986933,203069,40.7240537571041,-73.9903203968151,Manhattan,01/07/2010 09:25:08 AM,Bait applied,01/08/2010 01:41:28 PM,"(40.7240537571041, -73.9903203968151)"
BAIT,839,PO12817,4,1004510053,1,00451,0053,317,EAST 9 STREET,10003,987961,204844,40.7289253286763,-73.9866106472347,Manhattan,01/07/2010 11:10:37 AM,Bait applied,01/08/2010 01:46:17 PM,"(40.7289253286763, -73.9866106472347)"
BAIT,840,PO14758,4,1004540031,1,00454,0031,342,EAST 13 STREET,10003,988579,205673,40.7312004499725,-73.9843803591535,Manhattan,01/07/2010 11:40:45 AM,Bait applied,01/12/2010 02:21:47 PM,"(40.7312004499725, -73.9843803591535)"
BAIT,841,PO11791,6,1014680033,1,01468,0033,486,EAST 74 STREET,10021,997179,219224,40.768386131078,-73.9533243006866,Manhattan,01/07/2010 12:55:26 PM,Bait applied,01/08/2010 01:35:11 PM,"(40.768386131078, -73.9533243006866)"
BAIT,842,PO11841,5,1015570034,1,01557,0034,332,EAST 95 STREET,10128,999013,224617,40.7831856237632,-73.946691428707,Manhattan,01/07/2010 12:15:51 PM,Bait applied,01/12/2010 02:22:37 PM,"(40.7831856237632, -73.946691428707)"
BAIT,844,PO28696,5,1011500011,1,01150,0011,151,WEST 78 STREET,10024,990504,224138,40.7818810130151,-73.9774175129861,Manhattan,01/07/2010 09:50:10 AM,Bait applied,01/08/2010 12:16:40 PM,"(40.7818810130151, -73.9774175129861)"
BAIT,845,PO21012,6,1012410108,1,01241,0108,255,WEST 93 STREET,10025,991534,228248,40.7931670117623,-73.97369969328,Manhattan,01/07/2010 10:30:26 AM,Bait applied,01/08/2010 12:18:13 PM,"(40.7931670117623, -73.97369969328)"
BAIT,847,PO34809,3,1021420075,1,02142,0075,630,WEST 172 STREET,10032,1000995,246820,40.8441231120879,-73.9394791200818,Manhattan,01/07/2010 12:10:07 PM,Bait applied,01/08/2010 12:20:32 PM,"(40.8441231120879, -73.9394791200818)"
BAIT,848,PO11874,6,1019380043,1,01938,0043,208,WEST 133 STREET,10030,999389,235945,40.8142772543519,-73.945308169666,Manhattan,01/07/2010 01:09:26 AM,Bait applied,01/08/2010 01:01:23 PM,"(40.8142772543519, -73.945308169666)"
BAIT,849,PO27195,7,1019930092,1,01993,0092,3163,BROADWAY,10027,995582,236078,40.8146480058407,-73.9590612817043,Manhattan,01/07/2010 02:19:21 AM,Bait applied,01/08/2010 01:05:10 PM,"(40.8146480058407, -73.9590612817043)"
BAIT,850,PO15502,5,1020019005,1,02001,9005,3333D,BROADWAY,10031,996625,237964,40.8198231463114,-73.9552897952248,Manhattan,01/07/2010 12:00:48 PM,Bait applied,01/08/2010 01:13:15 PM,"(40.8198231463114, -73.9552897952248)"
BAIT,851,PO11417,7,1020710027,1,02071,0027,504,WEST 140 STREET,10031,998017,238833,40.8222062457666,-73.9502587928229,Manhattan,01/07/2010 11:10:24 AM,Bait applied,01/08/2010 01:10:52 PM,"(40.8222062457666, -73.9502587928229)"
BAIT,852,PO13369,7,1021310035,1,02131,0035,534,WEST 175 STREET,10033,1002298,247020,40.844669486257,-73.9347691952077,Manhattan,01/07/2010 09:10:40 AM,Bait applied,01/08/2010 01:03:31 PM,"(40.844669486257, -73.9347691952077)"
BAIT,853,PO14611,5,1021380102,1,02138,0102,600,WEST 169 STREET,10032,1000923,245989,40.8418423969763,-73.939741413225,Manhattan,01/07/2010 03:08:48 PM,Bait applied,01/08/2010 01:07:07 PM,"(40.8418423969763, -73.939741413225)"
BAIT,854,PO15204,3,3023460021,3,02346,0021,381,METROPOLITAN AVENUE,11211,996624,199506,40.7142720823851,-73.9553691766333,Brooklyn,01/07/2010 11:16:14 AM,Bait applied,01/08/2010 09:21:25 AM,"(40.7142720823851, -73.9553691766333)"
BAIT,856,PO15195,3,3023790005,3,02379,0005,257,WYTHE AVENUE,11211,994278,200158,40.7160646313527,-73.9638311566468,Brooklyn,01/07/2010 10:01:58 AM,Bait applied,01/08/2010 09:22:09 AM,"(40.7160646313527, -73.9638311566468)"
BAIT,857,PO27017,3,3024640014,3,02464,0014,345,HEWES STREET,11211,997476,196830,40.7069197168119,-73.9522961119256,Brooklyn,01/07/2010 09:25:31 AM,Bait applied,01/08/2010 09:20:32 AM,"(40.7069197168119, -73.9522961119256)"
BAIT,858,PO12883,3,3027050025,3,02705,0025,191,KINGSLAND AVENUE,11222,1000539,202712,40.7230592884948,-73.9412341725618,Brooklyn,01/07/2010 12:07:31 PM,Bait applied,01/08/2010 09:20:00 AM,"(40.7230592884948, -73.9412341725618)"
BAIT,860,PO11613,3,3027380021,3,02738,0021,387,MANHATTAN AVENUE,11211,999046,200750,40.7176766955356,-73.9466247804495,Brooklyn,01/07/2010 10:53:30 AM,Bait applied,01/08/2010 09:20:39 AM,"(40.7176766955356, -73.9466247804495)"
BAIT,861,PO13079,3,3027710008,3,02771,0008,324,GRAHAM AVENUE,11211,999709,199298,40.7136901701262,-73.9442364035301,Brooklyn,01/07/2010 10:32:44 AM,Bait applied,01/08/2010 09:20:47 AM,"(40.7136901701262, -73.9442364035301)"
BAIT,862,PO15051,3,3029160002,3,02916,0002,19,BUSHWICK AVENUE,11211,1000379,199500,40.7142434157389,-73.9418191009598,Brooklyn,01/07/2010 11:47:37 AM,Bait applied,01/08/2010 09:20:58 AM,"(40.7142434157389, -73.9418191009598)"
BAIT,864,PO16714,3,3030400001,3,03040,0001,1,MESEROLE STREET,11206,998058,197016,40.7074355212919,-73.9502012775525,Brooklyn,01/07/2010 09:36:28 AM,Bait applied,01/08/2010 09:19:52 AM,"(40.7074355212919, -73.9502012775525)"
